city,co,humidity,lpg,smoke,temp
Hyderabad,0.005118261392880999,52.4,0.007831289344569,0.02092596712374,22.0
Hyderabad,0.005085487718378001,52.4,0.0077949813319,0.020822350083841,22.0
Bengaluru,0.003744628049894,76.4000015258789,0.006246796343638001,0.016436744446638,19.6000003814697
Chennai,0.004504968408231,64.1999969482422,0.007140595917546,0.018960627917416,23.2999992370605
Bengaluru,0.003744628049894,76.4000015258789,0.006246796343638001,0.016436744446638,19.7000007629395
Hyderabad,0.005109304387654,52.4,0.007821372811377,0.020897663726666,22.0
Hyderabad,0.005110751386925999,52.4,0.007822975147317,0.020902236888155,22.0
Chennai,0.004523692455339,64.1999969482422,0.007162053175605,0.019021494947362,23.399999618530305
Chennai,0.004621412792109,64.40000152587889,0.007273642566155,0.019338236253018,23.399999618530305
Hyderabad,0.005092798425924,52.4,0.007803086026248,0.020845476688452,22.0
Chennai,0.004492535123086,64.09999847412111,0.007126334076583,0.018920178763772,23.399999618530305
Chennai,0.004492535123086,64.09999847412111,0.007126334076583,0.018920178763772,23.2999992370605
Bengaluru,0.003744628049894,76.3000030517578,0.006246796343638001,0.016436744446638,19.7000007629395
Bengaluru,0.003744628049894,76.3000030517578,0.006246796343638001,0.016436744446638,19.7000007629395
Hyderabad,0.005089856697393,52.5,0.0077998251954819985,0.020836171767467,22.0
Bengaluru,0.003744628049894,76.9000015258789,0.006246796343638001,0.016436744446638,19.7000007629395
Chennai,0.004333721216414,64.09999847412111,0.0069431891982130005,0.018401241001347,23.399999618530305
Hyderabad,0.0050794325893280005,52.5,0.007788266139251,0.020803189640035,22.1
Bengaluru,0.003744628049894,76.4000015258789,0.006246796343638001,0.016436744446638,19.7000007629395
Chennai,0.004341544997156,63.9000015258789,0.006952254607111,0.018426905927295,23.399999618530305
Hyderabad,0.005092798425924,52.4,0.007803086026248,0.020845476688452,22.1
Hyderabad,0.005086851877524,52.4,0.007796493891367,0.020826666021636003,22.1
Hyderabad,0.005094440361967999,52.4,0.007804905843768002,0.020850669731369,22.1
Chennai,0.00434743606889,63.7000007629395,0.006959077605567,0.018446223908098,23.399999618530305
Bengaluru,0.00377871716663,76.4000015258789,0.006287882968009,0.016552249575384,19.7000007629395
Bengaluru,0.00377871716663,76.5,0.006287882968009,0.016552249575384,19.7000007629395
Bengaluru,0.003744628049894,76.4000015258789,0.006246796343638001,0.016436744446638,19.7000007629395
Hyderabad,0.005085369184086,52.4,0.007794849897532,0.020821975051659,22.1
Bengaluru,0.003744628049894,76.6999969482422,0.006246796343638001,0.016436744446638,19.7000007629395
Bengaluru,0.003744628049894,76.4000015258789,0.006246796343638001,0.016436744446638,19.7000007629395
Bengaluru,0.003744628049894,75.8000030517578,0.006246796343638001,0.016436744446638,19.7000007629395
Hyderabad,0.005082432379788,52.4,0.007791593210471,0.020812682624001,22.1
Chennai,0.004451497630813,63.29999923706061,0.007079183500130998,0.018786490564424,23.399999618530305
Bengaluru,0.00377871716663,75.0999984741211,0.006287882968009,0.016552249575384,19.6000003814697
Hyderabad,0.005077952377432001,50.7,0.007786624234208,0.020798504967473,21.9
Chennai,0.004391003954583,63.0999984741211,0.007009458543139,0.018588907540051,23.5
Chennai,0.004391003954583,63.0999984741211,0.007009458543139,0.018588907540051,23.5
Bengaluru,0.003847969511804,74.5999984741211,0.006371036743856,0.016786173522598,19.6000003814697
Hyderabad,0.005066106994847999,50.1,0.007773480130758,0.020761004727654,21.8
Chennai,0.004415087500458,63.0999984741211,0.007037248850426,0.018667642307525004,23.399999618530305
Chennai,0.004451497630813,63.2000007629395,0.007079183500130998,0.018786490564424,23.5
Hyderabad,0.005088372998775,50.0,0.007798180355797,0.020831478247238,21.7
Bengaluru,0.003813162915034,74.5,0.006329295426051,0.016668722791283,19.5
Hyderabad,0.005086889796499,49.7,0.0077965359337619985,0.020826785986239,21.6
Hyderabad,0.005088416485350001,49.7,0.007798228567234002,0.020831615816740003,21.6
Bengaluru,0.00377871716663,74.0999984741211,0.006287882968009,0.016552249575384,19.5
Hyderabad,0.005080913296437,49.7,0.007789908461196,0.020807875569464,21.6
Chennai,0.004476068242945,62.9000015258789,0.007107428604833,0.01886656794425,23.5
Bengaluru,0.003813162915034,74.0999984741211,0.006329295426051,0.016668722791283,19.5
Bengaluru,0.003883141229253,74.0,0.006413109979736001,0.016904611302248,19.5
Hyderabad,0.005085369184086,49.6,0.007794849897532,0.020821975051659,21.5
Hyderabad,0.005101809461331999,49.6,0.007813071288101998,0.020873971711577,21.5
Chennai,0.004459670595207,62.9000015258789,0.007088583492205,0.018813137962416,23.5
Bengaluru,0.003883141229253,74.6999969482422,0.006413109979736001,0.016904611302248,19.2999992370605
Hyderabad,0.0051197550979480005,52.5,0.007832942597096,0.020930686012834,21.5
Bengaluru,0.003744628049894,74.9000015258789,0.006246796343638001,0.016436744446638,19.2999992370605
Chennai,0.004451497630813,62.79999923706061,0.007079183500130998,0.018786490564424,23.5
Hyderabad,0.005086851877524,52.6,0.007796493891367,0.020826666021636003,21.5
Bengaluru,0.003847969511804,75.0,0.006371036743856,0.016786173522598,19.3999996185303
Chennai,0.004467860785588001,62.79999923706061,0.00709799851773,0.018839830392913003,23.5
Hyderabad,0.005119798892465,52.5,0.007832991067433001,0.020930824363046004,21.5
Hyderabad,0.005128777017909,52.5,0.007842925342891,0.02095918126953,21.5
Hyderabad,0.005104780776443,52.6,0.007816362776659999,0.020883365203608003,21.6
Chennai,0.004492535123086,62.7000007629395,0.007126334076583,0.018920178763772,23.5
Hyderabad,0.005086851877524,52.8,0.007796493891367,0.020826666021636003,21.6
Bengaluru,0.003813162915034,75.0,0.006329295426051,0.016668722791283,19.3999996185303
Hyderabad,0.005151462220660999,52.6,0.007868005066365,0.021030781010759,21.6
Chennai,0.004451497630813,62.79999923706061,0.007079183500130998,0.018786490564424,23.5
Hyderabad,0.005121307500665,52.7,0.007834660675584,0.02093559000703,21.7
Chennai,0.004492535123086,62.9000015258789,0.007126334076583,0.018920178763772,23.5
Bengaluru,0.003847969511804,75.0,0.006371036743856,0.016786173522598,19.3999996185303
Bengaluru,0.003744628049894,75.0,0.006246796343638001,0.016436744446638,19.3999996185303
Hyderabad,0.005113772415229,52.4,0.007826320081314,0.020911783733307,21.7
Chennai,0.004476068242945,62.79999923706061,0.007107428604833,0.01886656794425,23.5
Chennai,0.004492535123086,62.5,0.007126334076583,0.018920178763772,23.5
Bengaluru,0.00391868239612,75.0,0.006455518224609001,0.017024045769117,19.5
Chennai,0.004492535123086,62.5999984741211,0.007126334076583,0.018920178763772,23.5
Bengaluru,0.003813162915034,75.0999984741211,0.006329295426051,0.016668722791283,19.5
Chennai,0.004492535123086,62.5,0.007126334076583,0.018920178763772,23.5
Chennai,0.004451497630813,62.7000007629395,0.007079183500130998,0.018786490564424,23.600000381469695
Bengaluru,0.00391868239612,75.0999984741211,0.006455518224609001,0.017024045769117,19.5
Hyderabad,0.005110795093063,51.9,0.007823023543395001,0.020902375014416,21.9
Bengaluru,0.003744628049894,75.4000015258789,0.006246796343638001,0.016436744446638,19.5
Chennai,0.004492535123086,62.5999984741211,0.007126334076583,0.018920178763772,23.5
Hyderabad,0.005101765843372,51.9,0.00781302296615,0.020873833808847,22.0
Bengaluru,0.003744628049894,75.4000015258789,0.006246796343638001,0.016436744446638,19.5
Hyderabad,0.005127300302459,51.8,0.007841291691315,0.02095451792217,22.0
Bengaluru,0.003744628049894,74.8000030517578,0.006246796343638001,0.016436744446638,19.6000003814697
Bengaluru,0.00377871716663,74.8000030517578,0.006287882968009,0.016552249575384,19.5
Hyderabad,0.005127375166376,51.8,0.007841374514434,0.020954754343678,22.0
Chennai,0.004565749630211,62.4000015258789,0.00721016026305,0.019158003725737,23.5
Bengaluru,0.003744628049894,75.1999969482422,0.006246796343638001,0.016436744446638,19.5
Bengaluru,0.003813162915034,75.1999969482422,0.006329295426051,0.016668722791283,19.6000003814697
Hyderabad,0.005104780776443,51.9,0.007816362776659999,0.020883365203608003,22.0
Bengaluru,0.003847969511804,75.0999984741211,0.006371036743856,0.016786173522598,19.5
Hyderabad,0.005107776083196,51.6,0.007819680305764,0.020892833284976004,22.0
Chennai,0.004548873138234999,62.5,0.0071908708788419986,0.019103260644744,23.5
Hyderabad,0.005107732406688,51.0,0.00781963193459,0.020892695233814,21.9
Bengaluru,0.003744628049894,75.6999969482422,0.006246796343638001,0.016436744446638,19.5
Bengaluru,0.003813162915034,74.5,0.006329295426051,0.016668722791283,19.5
Bengaluru,0.00377871716663,74.5999984741211,0.006287882968009,0.016552249575384,19.3999996185303
Bengaluru,0.003813162915034,74.6999969482422,0.006329295426051,0.016668722791283,19.3999996185303
Chennai,0.004604151601059,62.5,0.007253979391103,0.019282399047739,23.5
Hyderabad,0.005125745814798001,50.2,0.007839571861773,0.020949608646688,21.7
Hyderabad,0.005110751386925999,50.1,0.007822975147317,0.020902236888155,21.7
Chennai,0.004629958859307,62.5,0.007283370342129001,0.01936586387087,23.5
Bengaluru,0.003847969511804,74.5,0.006371036743856,0.016786173522598,19.3999996185303
Chennai,0.004490491642964001,62.5,0.007123989019074,0.018913528285728003,23.5
Bengaluru,0.003813162915034,74.1999969482422,0.006329295426051,0.016668722791283,19.3999996185303
Bengaluru,0.003744628049894,74.1999969482422,0.006246796343638001,0.016436744446638,19.2999992370605
Bengaluru,0.00377871716663,74.1999969482422,0.006287882968009,0.016552249575384,19.2999992370605
Bengaluru,0.00391868239612,74.3000030517578,0.006455518224609001,0.017024045769117,19.2999992370605
Chennai,0.004565749630211,62.29999923706061,0.00721016026305,0.019158003725737,23.600000381469695
Hyderabad,0.0051197550979480005,49.4,0.007832942597096,0.020930686012834,21.5
Bengaluru,0.003883141229253,74.4000015258789,0.006413109979736001,0.016904611302248,19.2000007629395
Chennai,0.004660456971284001,62.29999923706061,0.007318045190034,0.019464363502035,23.600000381469695
Hyderabad,0.005131788490197001,51.0,0.007846256452583,0.020968690308686,21.4
Bengaluru,0.00391868239612,74.5999984741211,0.006455518224609001,0.017024045769117,19.2000007629395
Bengaluru,0.003847969511804,74.5999984741211,0.006371036743856,0.016786173522598,19.2000007629395
Hyderabad,0.005125745814798001,52.0,0.007839571861773,0.020949608646688,21.4
Bengaluru,0.00391868239612,74.8000030517578,0.006455518224609001,0.017024045769117,19.2000007629395
Bengaluru,0.00391868239612,74.8000030517578,0.006455518224609001,0.017024045769117,19.2000007629395
Bengaluru,0.003883141229253,74.6999969482422,0.006413109979736001,0.016904611302248,19.2999992370605
Bengaluru,0.00391868239612,74.6999969482422,0.006455518224609001,0.017024045769117,19.2999992370605
Bengaluru,0.003847969511804,74.5999984741211,0.006371036743856,0.016786173522598,19.2999992370605
Bengaluru,0.00391868239612,74.6999969482422,0.006455518224609001,0.017024045769117,19.2999992370605
Hyderabad,0.00513334508125,52.2,0.007847978048101,0.020973604910762004,21.7
Hyderabad,0.005145392953603,52.2,0.007861298160498,0.021011632035475,21.7
Hyderabad,0.005137839342526,52.1,0.007852947907785,0.020987792675744,21.7
Bengaluru,0.00391868239612,74.6999969482422,0.006455518224609001,0.017024045769117,19.2999992370605
Chennai,0.004391003954583,62.0999984741211,0.007009458543139,0.018588907540051,23.600000381469695
Chennai,0.004351368546726,62.0999984741211,0.006963630750832,0.018459115963671,23.600000381469695
Bengaluru,0.00391868239612,74.6999969482422,0.006455518224609001,0.017024045769117,19.2999992370605
Hyderabad,0.005131788490197001,52.0,0.007846256452583,0.020968690308686,21.8
Bengaluru,0.00391868239612,74.8000030517578,0.006455518224609001,0.017024045769117,19.3999996185303
Chennai,0.0043435076691940005,62.0999984741211,0.006954528044554,0.018433342575614,23.600000381469695
Hyderabad,0.005146941911107999,51.9,0.007863010059757999,0.021016519595767,21.8
Chennai,0.004351368546726,62.29999923706061,0.006963630750832,0.018459115963671,23.600000381469695
Hyderabad,0.005151462220660999,51.8,0.007868005066365,0.021030781010759,21.8
Bengaluru,0.00391868239612,74.8000030517578,0.006455518224609001,0.017024045769117,19.3999996185303
Chennai,0.004351368546726,62.0,0.006963630750832,0.018459115963671,23.600000381469695
Hyderabad,0.005136381442694,51.7,0.007851335859720001,0.020983190595601,21.9
Bengaluru,0.003883141229253,75.0,0.006413109979736001,0.016904611302248,19.3999996185303
Bengaluru,0.00391868239612,75.0,0.006455518224609001,0.017024045769117,19.3999996185303
Bengaluru,0.003847969511804,75.0999984741211,0.006371036743856,0.016786173522598,19.3999996185303
Bengaluru,0.003883141229253,75.1999969482422,0.006413109979736001,0.016904611302248,19.3999996185303
Chennai,0.004391003954583,61.9000015258789,0.007009458543139,0.018588907540051,23.600000381469695
Bengaluru,0.003883141229253,75.0999984741211,0.006413109979736001,0.016904611302248,19.5
Hyderabad,0.005121307500665,51.7,0.007834660675584,0.02093559000703,22.0
Chennai,0.004341544997156,62.0,0.006952254607111,0.018426905927295,23.600000381469695
Hyderabad,0.005094321588160999,51.7,0.007804774207876,0.020850294091575003,22.0
Bengaluru,0.00391868239612,75.0,0.006455518224609001,0.017024045769117,19.3999996185303
Chennai,0.004341544997156,62.0,0.006952254607111,0.018426905927295,23.600000381469695
Hyderabad,0.005124293942356,51.8,0.007837965431738002,0.020945023137882,22.1
Bengaluru,0.00391868239612,75.1999969482422,0.006455518224609001,0.017024045769117,19.5
Chennai,0.004341544997156,62.0,0.006952254607111,0.018426905927295,23.600000381469695
Bengaluru,0.00391868239612,74.6999969482422,0.006455518224609001,0.017024045769117,19.5
Bengaluru,0.003883141229253,74.5,0.006413109979736001,0.016904611302248,19.5
Hyderabad,0.00510329208409,51.3,0.007814713736829002,0.020878659018782,22.0
Hyderabad,0.005110795093063,51.0,0.007823023543395001,0.020902375014416,22.0
Chennai,0.004355415111986,61.7999992370605,0.006968314802079,0.018472379274261003,23.600000381469695
Bengaluru,0.00391868239612,74.4000015258789,0.006455518224609001,0.017024045769117,19.3999996185303
Bengaluru,0.003883141229253,74.4000015258789,0.006413109979736001,0.016904611302248,19.3999996185303
Hyderabad,0.005104780776443,50.4,0.007816362776659999,0.020883365203608003,21.9
Chennai,0.004363283862929,61.9000015258789,0.006977419732376,0.018498162438697,23.600000381469695
Hyderabad,0.005110795093063,50.0,0.007823023543395001,0.020902375014416,21.8
Hyderabad,0.005155974691601,49.8,0.007872990202167,0.021045014858767,21.7
Bengaluru,0.003883141229253,74.3000030517578,0.006413109979736001,0.016904611302248,19.2999992370605
Hyderabad,0.005101809461331999,49.8,0.007813071288101998,0.020873971711577,21.7
Chennai,0.004341544997156,61.7999992370605,0.006952254607111,0.018426905927295,23.600000381469695
Bengaluru,0.00391868239612,74.3000030517578,0.006455518224609001,0.017024045769117,19.2999992370605
Chennai,0.004341544997156,61.7999992370605,0.006952254607111,0.018426905927295,23.600000381469695
Bengaluru,0.00391868239612,74.3000030517578,0.006455518224609001,0.017024045769117,19.2999992370605
Chennai,0.004341544997156,61.7999992370605,0.006952254607111,0.018426905927295,23.600000381469695
Bengaluru,0.00391868239612,73.9000015258789,0.006455518224609001,0.017024045769117,19.2999992370605
Chennai,0.004333721216414,62.4000015258789,0.0069431891982130005,0.018401241001347,23.600000381469695
Bengaluru,0.00391868239612,74.0999984741211,0.006455518224609001,0.017024045769117,19.2999992370605
Hyderabad,0.005131832402867,49.3,0.00784630502214,0.020968828958158003,21.5
Hyderabad,0.005134823794944,49.2,0.007849613377234,0.020978273318104,21.5
Bengaluru,0.00391868239612,73.6999969482422,0.006455518224609001,0.017024045769117,19.2000007629395
Hyderabad,0.005137883314624001,49.3,0.007852996527222,0.020987931475674,21.4
Bengaluru,0.003966902653022001,74.0,0.006512885704001999,0.01718569506053,19.2000007629395
Chennai,0.004341544997156,61.7000007629395,0.006952254607111,0.018426905927295,23.600000381469695
Bengaluru,0.00391868239612,74.0,0.006455518224609001,0.017024045769117,19.2000007629395
Chennai,0.004341544997156,61.7999992370605,0.006952254607111,0.018426905927295,23.600000381469695
Chennai,0.004341544997156,61.7999992370605,0.006952254607111,0.018426905927295,23.600000381469695
Bengaluru,0.00391868239612,74.5,0.006455518224609001,0.017024045769117,19.2000007629395
Hyderabad,0.005136381442694,51.3,0.007851335859720001,0.020983190595601,21.4
Hyderabad,0.005107776083196,51.6,0.007819680305764,0.020892833284976004,21.4
Chennai,0.004341544997156,61.9000015258789,0.006952254607111,0.018426905927295,23.600000381469695
Hyderabad,0.005145392953603,51.6,0.007861298160498,0.021011632035475,21.4
Chennai,0.004341544997156,62.0,0.006952254607111,0.018426905927295,23.600000381469695
Hyderabad,0.005157539705278,52.0,0.007874718863435,0.021049950775893,21.5
Chennai,0.004341544997156,61.9000015258789,0.006952254607111,0.018426905927295,23.600000381469695
Hyderabad,0.005125833521895001,52.1,0.007839668901607,0.020949885646184,21.5
Hyderabad,0.005160548302162,51.9,0.007878041650484,0.021059438672941,21.5
Bengaluru,0.00391868239612,74.4000015258789,0.006455518224609001,0.017024045769117,19.2000007629395
Bengaluru,0.00391868239612,74.5,0.006455518224609001,0.017024045769117,19.2000007629395
Bengaluru,0.00391868239612,74.5999984741211,0.006455518224609001,0.017024045769117,19.2999992370605
Chennai,0.004341544997156,61.9000015258789,0.006952254607111,0.018426905927295,23.600000381469695
Hyderabad,0.005157539705278,51.9,0.007874718863435,0.021049950775893,21.7
Bengaluru,0.00391868239612,74.6999969482422,0.006455518224609001,0.017024045769117,19.2999992370605
Chennai,0.004341544997156,61.7999992370605,0.006952254607111,0.018426905927295,23.600000381469695
Hyderabad,0.005151462220660999,51.7,0.007868005066365,0.021030781010759,21.8
Chennai,0.004349401797742001,61.7999992370605,0.006961353729962,0.018452668594852003,23.600000381469695
Bengaluru,0.00391868239612,74.5999984741211,0.006455518224609001,0.017024045769117,19.2999992370605
Bengaluru,0.00391868239612,74.5999984741211,0.006455518224609001,0.017024045769117,19.2999992370605
Chennai,0.004341544997156,61.7999992370605,0.006952254607111,0.018426905927295,23.600000381469695
Bengaluru,0.00391868239612,74.6999969482422,0.006455518224609001,0.017024045769117,19.2999992370605
Hyderabad,0.005146897850024,51.6,0.007862961365661,0.021016380570617003,21.9
Bengaluru,0.00391868239612,74.6999969482422,0.006455518224609001,0.017024045769117,19.2999992370605
Bengaluru,0.003883141229253,74.6999969482422,0.006413109979736001,0.016904611302248,19.2999992370605
Chennai,0.0043435076691940005,62.0,0.006954528044554,0.018433342575614,23.600000381469695
Hyderabad,0.005139375878325,51.5,0.007854646769301,0.020992642660923,21.9
Bengaluru,0.00391868239612,74.5999984741211,0.006455518224609001,0.017024045769117,19.2999992370605
Chennai,0.0043435076691940005,61.7999992370605,0.006954528044554,0.018433342575614,23.600000381469695
Hyderabad,0.005160548302162,51.3,0.007878041650484,0.021059438672941,22.0
Bengaluru,0.00391868239612,74.8000030517578,0.006455518224609001,0.017024045769117,19.3999996185303
Hyderabad,0.005172736130102999,51.4,0.007891496785739,0.021097861298671,22.0
Chennai,0.004325913612254001,61.5999984741211,0.006934138019244,0.018375618640772,23.7000007629395
Hyderabad,0.005125789668131,51.4,0.007839620381509,0.020949747145891,22.0
Chennai,0.004341544997156,61.5999984741211,0.006952254607111,0.018426905927295,23.7000007629395
Chennai,0.004341544997156,61.7000007629395,0.006952254607111,0.018426905927295,23.7000007629395
Hyderabad,0.0051197550979480005,51.4,0.007832942597096,0.020930686012834,22.1
Bengaluru,0.003883141229253,74.9000015258789,0.006413109979736001,0.016904611302248,19.3999996185303
Bengaluru,0.003883141229253,75.0999984741211,0.006413109979736001,0.016904611302248,19.3999996185303
Bengaluru,0.003883141229253,75.0,0.006413109979736001,0.016904611302248,19.3999996185303
Hyderabad,0.005152969154521,51.5,0.007869669980324,0.021035534701,22.1
Chennai,0.004302587482354,61.7000007629395,0.006907069601024001,0.018299006133198,23.7000007629395
Chennai,0.004325913612254001,61.7000007629395,0.006934138019244,0.018375618640772,23.7000007629395
Bengaluru,0.003883141229253,75.0999984741211,0.006413109979736001,0.016904611302248,19.5
Hyderabad,0.005151462220660999,52.0,0.007868005066365,0.021030781010759,22.1
Chennai,0.004302587482354,61.7999992370605,0.006907069601024001,0.018299006133198,23.7000007629395
Bengaluru,0.00391868239612,75.1999969482422,0.006455518224609001,0.017024045769117,19.5
Hyderabad,0.005192736192703,52.0,0.007913557499848,0.021160867768572,22.1
Chennai,0.004318122146936,61.9000015258789,0.006925101044088,0.018350038763672003,23.7000007629395
Bengaluru,0.003883141229253,74.9000015258789,0.006413109979736001,0.016904611302248,19.5
Bengaluru,0.00391868239612,75.0,0.006455518224609001,0.017024045769117,19.5
Hyderabad,0.005127300302459,51.9,0.007841291691315,0.02095451792217,22.2
Chennai,0.004325913612254001,62.0,0.006934138019244,0.018375618640772,23.7000007629395
Bengaluru,0.00391868239612,74.9000015258789,0.006455518224609001,0.017024045769117,19.5
Hyderabad,0.00515301327526,51.7,0.007869718724451,0.021035673877082,22.1
Chennai,0.004302587482354,61.7999992370605,0.006907069601024001,0.018299006133198,23.7000007629395
Hyderabad,0.005177326809566,50.0,0.007896562536301999,0.021112328267101004,22.0
Hyderabad,0.00516979805504,49.8,0.007888254008418,0.021088600780833,22.0
Chennai,0.004302587482354,61.7999992370605,0.006907069601024001,0.018299006133198,23.7000007629395
Hyderabad,0.005146897850024,49.7,0.007862961365661,0.021016380570617003,22.0
Chennai,0.004318122146936,61.5999984741211,0.006925101044088,0.018350038763672003,23.7000007629395
Chennai,0.004310346782817001,61.7000007629395,0.006916078246684,0.018324501288327,23.7000007629395
Hyderabad,0.005145392953603,49.4,0.007861298160498,0.021011632035475,21.8
Bengaluru,0.00391868239612,74.1999969482422,0.006455518224609001,0.017024045769117,19.2999992370605
Hyderabad,0.005151462220660999,49.1,0.007868005066365,0.021030781010759,21.8
Bengaluru,0.00391868239612,74.4000015258789,0.006455518224609001,0.017024045769117,19.2999992370605
Chennai,0.004302587482354,61.7000007629395,0.006907069601024001,0.018299006133198,23.7000007629395
Bengaluru,0.00391868239612,74.0999984741211,0.006455518224609001,0.017024045769117,19.2999992370605
Bengaluru,0.00391868239612,73.9000015258789,0.006455518224609001,0.017024045769117,19.2000007629395
Chennai,0.004302587482354,61.5999984741211,0.006907069601024001,0.018299006133198,23.7000007629395
Hyderabad,0.005183470714697,49.2,0.007903340306099,0.021131685476618,21.6
Hyderabad,0.005171222560285,49.3,0.007889826310074,0.021093090827788003,21.6
Chennai,0.0042910279766350005,61.5,0.006893640530149001,0.018261005046698003,23.7000007629395
Hyderabad,0.005172736130102999,49.2,0.007891496785739,0.021097861298671,21.6
Chennai,0.004302587482354,61.5,0.006907069601024001,0.018299006133198,23.7000007629395
Bengaluru,0.00391868239612,73.5999984741211,0.006455518224609001,0.017024045769117,19.2000007629395
Chennai,0.004302587482354,61.5999984741211,0.006907069601024001,0.018299006133198,23.7000007629395
Bengaluru,0.004015805125139001,74.5999984741211,0.006570868158651999,0.017349175896445,19.2000007629395
Bengaluru,0.00391868239612,73.8000030517578,0.006455518224609001,0.017024045769117,19.2000007629395
Chennai,0.004302587482354,61.5,0.006907069601024001,0.018299006133198,23.7000007629395
Hyderabad,0.005188040913165999,48.9,0.007908380569274,0.021146081127,21.5
Chennai,0.004302587482354,61.5,0.006907069601024001,0.018299006133198,23.7999992370605
Chennai,0.004302587482354,61.5,0.006907069601024001,0.018299006133198,23.7999992370605
Hyderabad,0.005177326809566,50.9,0.007896562536301999,0.021112328267101004,21.5
Hyderabad,0.005198811961969,51.7,0.007920254612251,0.021179997417807,21.5
Bengaluru,0.00391868239612,74.5,0.006455518224609001,0.017024045769117,19.1000003814697
Hyderabad,0.005208140479066,52.2,0.007930532905415,0.021209358505978004,21.5
Bengaluru,0.003966902653022001,74.4000015258789,0.006512885704001999,0.01718569506053,19.1000003814697
Chennai,0.004318122146936,61.5,0.006925101044088,0.018350038763672003,23.7999992370605
Chennai,0.004310346782817001,61.5,0.006916078246684,0.018324501288327,23.7999992370605
Bengaluru,0.003966902653022001,74.5,0.006512885704001999,0.01718569506053,19.2000007629395
Bengaluru,0.00391868239612,74.5,0.006455518224609001,0.017024045769117,19.1000003814697
Hyderabad,0.005172767440545,52.4,0.007891531340585001,0.021097959979605,21.7
Chennai,0.004325913612254001,61.5,0.006934138019244,0.018375618640772,23.7999992370605
Bengaluru,0.003930859451778,74.5,0.00647002356629,0.017064909503668003,19.2000007629395
Bengaluru,0.00391868239612,74.5,0.006455518224609001,0.017024045769117,19.2000007629395
Hyderabad,0.005175811698078001,52.2,0.007894890769379,0.021107553899815,21.8
Bengaluru,0.00391868239612,74.5999984741211,0.006455518224609001,0.017024045769117,19.2000007629395
Bengaluru,0.004065400726061,74.5,0.006629473312617,0.01751451240205,19.2000007629395
Bengaluru,0.004065400726061,74.5,0.006629473312617,0.01751451240205,19.2000007629395
Chennai,0.004302587482354,61.5999984741211,0.006907069601024001,0.018299006133198,23.7999992370605
Bengaluru,0.004115700564227,74.5999984741211,0.006688709001229999,0.017681729064904998,19.2000007629395
Hyderabad,0.005156031237375,52.1,0.007873052663246,0.021045193205151,21.9
Hyderabad,0.005172736130102999,52.1,0.007891496785739,0.021097861298671,21.9
Chennai,0.004302587482354,61.5999984741211,0.006907069601024001,0.018299006133198,23.7999992370605
Bengaluru,0.00391868239612,74.6999969482422,0.006455518224609001,0.017024045769117,19.2999992370605
Bengaluru,0.003883141229253,75.5,0.006413109979736001,0.016904611302248,19.2999992370605
Hyderabad,0.005172736130102999,51.8,0.007891496785739,0.021097861298671,21.9
Chennai,0.004302587482354,61.5999984741211,0.006907069601024001,0.018299006133198,23.7999992370605
Bengaluru,0.00391868239612,74.6999969482422,0.006455518224609001,0.017024045769117,19.2999992370605
Hyderabad,0.005157539705278,51.8,0.007874718863435,0.021049950775893,22.0
Bengaluru,0.00391868239612,74.8000030517578,0.006455518224609001,0.017024045769117,19.2999992370605
Chennai,0.004302587482354,61.9000015258789,0.006907069601024001,0.018299006133198,23.7999992370605
Hyderabad,0.005143898384278,51.7,0.007859646235625,0.021006915773938,22.1
Chennai,0.004302587482354,61.7000007629395,0.006907069601024001,0.018299006133198,23.7999992370605
Hyderabad,0.005142394494302999,51.7,0.007857983874771,0.021002169785799,22.1
Chennai,0.004302587482354,61.7000007629395,0.006907069601024001,0.018299006133198,23.899999618530305
Bengaluru,0.004015805125139001,74.9000015258789,0.006570868158651999,0.017349175896445,19.2999992370605
Chennai,0.004302587482354,61.7999992370605,0.006907069601024001,0.018299006133198,23.899999618530305
Chennai,0.004302587482354,61.9000015258789,0.006907069601024001,0.018299006133198,23.899999618530305
Hyderabad,0.005163656667175999,51.7,0.007881474061814999,0.021069239878027,22.1
Bengaluru,0.00391868239612,75.1999969482422,0.006455518224609001,0.017024045769117,19.2999992370605
Bengaluru,0.00391868239612,75.1999969482422,0.006455518224609001,0.017024045769117,19.2999992370605
Hyderabad,0.005137839342526,51.6,0.007852947907785,0.020987792675744,22.1
Bengaluru,0.004115700564227,75.3000030517578,0.006688709001229999,0.017681729064904998,19.3999996185303
Hyderabad,0.005159048679692,51.7,0.007876385488243001,0.021054709627728003,22.2
Bengaluru,0.003966902653022001,75.0,0.006512885704001999,0.01718569506053,19.3999996185303
Bengaluru,0.00391868239612,75.3000030517578,0.006455518224609001,0.017024045769117,19.3999996185303
Bengaluru,0.00391868239612,74.9000015258789,0.006455518224609001,0.017024045769117,19.3999996185303
Bengaluru,0.00391868239612,74.8000030517578,0.006455518224609001,0.017024045769117,19.3999996185303
Chennai,0.004302587482354,61.5,0.006907069601024001,0.018299006133198,23.899999618530305
Chennai,0.004302587482354,61.7999992370605,0.006907069601024001,0.018299006133198,23.899999618530305
Chennai,0.004310346782817001,61.7999992370605,0.006916078246684,0.018324501288327,23.899999618530305
Chennai,0.004302587482354,61.7999992370605,0.006907069601024001,0.018299006133198,23.899999618530305
